row,folder,file,cdn_url,status,error
69,0069_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
69,0069_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
69,0069_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
69,0069_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
69,0069_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
69,0069_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
69,0069_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
69,0069_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
70,0070_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
71,0071_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
72,0072_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
73,0073_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
74,0074_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
74,0074_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
74,0074_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
74,0074_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
74,0074_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
74,0074_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
74,0074_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
75,0075_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
75,0075_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
75,0075_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
75,0075_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
75,0075_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
75,0075_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
75,0075_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
76,0076_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
76,0076_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
76,0076_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
76,0076_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
76,0076_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
76,0076_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
76,0076_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
77,0077_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
77,0077_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
77,0077_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
77,0077_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
77,0077_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
77,0077_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
77,0077_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,11.jpg,,fail,Shopify 406: 
78,0078_YESWOOD_Furniture_Store,12.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,11.jpg,,fail,Shopify 406: 
79,0079_YESWOOD_Furniture_Store,12.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,08.jpeg,,fail,Shopify 406: 
80,0080_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,09.jpeg,,fail,Shopify 406: 
81,0081_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
82,0082_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
83,0083_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
84,0084_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
85,0085_YESWOOD_Furniture_Store,11.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,11.jpg,,fail,Shopify 406: 
86,0086_YESWOOD_Furniture_Store,12.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
87,0087_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
88,0088_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,11.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,12.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,13.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,14.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,15.jpg,,fail,Shopify 406: 
89,0089_YESWOOD_Furniture_Store,16.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
90,0090_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,01.png,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,02.png,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,03.png,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,04.png,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,11.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,12.jpg,,fail,Shopify 406: 
91,0091_YESWOOD_Furniture_Store,13.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
92,0092_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
93,0093_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
93,0093_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
93,0093_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
93,0093_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
93,0093_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
93,0093_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
94,0094_YESWOOD_Furniture_Store,10.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,01.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,02.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,03.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,04.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,05.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,06.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,07.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,08.jpg,,fail,Shopify 406: 
95,0095_YESWOOD_Furniture_Store,09.jpg,,fail,Shopify 406: 
